Unnamed: 0,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor,bonus_adicional,aumento_salario,clave_compuesta,rango_edad
2879,Glasses,Search Engine,36,44,40,4,92692.01324402302,20789.69885535369,2,0.2725331561176136,0.7274668438823864,0.6818257601619018,772.4334437001918,13903.801986603454,Glasses_Search Engine_36,41-50
2880,Cheerper,BigData,26,30,22,7,74031.8704200084,21131.088452438988,3,0.3134141616792889,0.6865858383207111,0.0,616.93225350007,11104.78056300126,Cheerper_BigData_26,21-30
2881,Glasses,Search Engine,61,49,47,4,57294.45875453016,24670.220701969884,1,0.4840503188020515,0.5159496811979485,0.4472184093766109,477.45382295441806,8594.168813179524,Glasses_Search Engine_61,41-50
2882,Glasses,AI,1,32,26,5,129807.91547926466,13843.581590746138,3,0.8727537193882728,0.12724628061172716,0.0,1081.7326289938721,19471.187321889698,Glasses_AI_1,31-40
2883,Glasses,AI,57,42,39,3,65502.68202577793,17765.316215712104,3,0.2843300359263498,0.7156699640736501,0.4804268041013324,545.8556835481495,0.0,Glasses_AI_57,41-50
2884,Pear,Sales,32,40,39,1,99466.16963723698,12275.897714277316,4,0.8467449360597719,0.15325506394022814,0.890003557613336,828.8847469769748,0.0,Pear_Sales_32,31-40
2885,Cheerper,Support,1,40,33,7,108866.38533874298,23086.36913878983,1,0.0,1.0,0.0,907.2198778228582,16329.957800811448,Cheerper_Support_1,31-40
2886,Glasses,BigData,80,30,25,2,40000.0,24792.91,1,0.17237274607677078,0.8276272539232292,1.0,333.3333333333333,6000.0,Glasses_BigData_80,21-30
2887,Glasses,Search Engine,58,47,46,1,60149.83194943218,13776.836049214397,3,0.9037810794199432,0.0962189205800568,1.0,501.2485995786015,0.0,Glasses_Search Engine_58,41-50
2888,Glasses,AI,22,32,28,4,73054.10863105013,19383.602862610715,2,0.1347514600014173,0.8652485399985828,0.8443538054518049,608.7842385920844,10958.116294657519,Glasses_AI_22,31-40
2889,Glasses,Search Engine,23,30,22,9,62863.680522677154,22780.54390257596,2,0.33491782062309905,0.665082179376901,0.1533911370600843,523.864004355643,9429.552078401573,Glasses_Search Engine_23,21-30
2890,Glasses,BigData,42,43,38,5,43711.43863288717,23459.022135652904,1,0.26234272869061526,0.7376572713093847,0.8989721760170704,364.2619886073931,6556.715794933075,Glasses_BigData_42,41-50
2891,Glasses,Search Engine,14,39,35,4,95277.31953818626,16062.31389362839,3,0.6662616280892208,0.3337383719107792,0.4277403685544223,793.9776628182188,14291.59793072794,Glasses_Search Engine_14,31-40
2892,Glasses,AI,7,38,32,6,107255.06977600972,18196.9494393966,1,0.5273365095315853,0.4726634904684147,0.1540522533542356,893.7922481334144,16088.260466401458,Glasses_AI_7,31-40
2893,Glasses,Search Engine,1,37,28,9,111175.26849122082,24792.91,1,0.44323371785944166,0.5567662821405583,0.0174884635981765,926.4605707601736,16676.290273683124,Glasses_Search Engine_1,31-40
2894,Cheerper,Search Engine,1,37,31,6,101413.71923301162,13141.70648637017,2,0.5253289933179752,0.4746710066820248,0.1841815827031513,845.1143269417636,15212.057884951742,Cheerper_Search Engine_1,31-40
2895,Cheerper,Support,60,36,31,5,40000.0,9000.0,5,0.10348089326459031,0.8965191067354097,0.0,333.3333333333333,0.0,Cheerper_Support_60,31-40
2896,Pear,AI,58,38,39,1,40000.0,24792.91,1,0.5488135039273248,0.45118649607267525,1.0,333.3333333333333,0.0,Pear_AI_58,31-40
2897,Glasses,AI,67,38,35,3,54204.50796339801,14501.41767477524,3,0.5453916277429616,0.4546083722570384,0.4410997077897929,451.7042330283168,0.0,Glasses_AI_67,31-40
2898,Cheerper,Support,62,49,48,2,41941.67090321878,14500.33234445643,2,0.0,1.0,0.2967287833049689,349.51392419348986,0.0,Cheerper_Support_62,41-50
2899,Glasses,Search Engine,48,45,41,4,89817.00137206353,19185.190790184944,2,0.4732941732597129,0.5267058267402871,0.21998057864054,748.4750114338627,13472.55020580953,Glasses_Search Engine_48,41-50
2900,Cheerper,Support,20,42,39,3,78666.7235855955,20461.933585623967,3,0.12841697111865447,0.8715830288813455,0.3114776785651189,655.5560298799625,0.0,Cheerper_Support_20,41-50
2901,Cheerper,Support,32,42,36,5,60288.982194430806,20003.865453160743,1,0.0,1.0,0.2857156178250092,502.4081849535901,9043.34732916462,Cheerper_Support_32,41-50
2902,Glasses,BigData,40,31,22,9,62512.61407576922,14922.20786840477,4,0.2907379289376836,0.7092620710623164,0.0,520.9384506314102,9376.892111365383,Glasses_BigData_40,31-40
2903,Cheerper,BigData,39,31,27,4,73585.20012441263,18884.63436179092,2,0.0,1.0,0.0,613.2100010367719,11037.780018661893,Cheerper_BigData_39,31-40
2904,Glasses,Search Engine,51,40,41,1,58001.58092806149,13469.831246739845,5,0.1202231941935185,0.8797768058064815,0.9192596842171868,483.3465077338458,0.0,Glasses_Search Engine_51,31-40
2905,Glasses,BigData,1,34,31,2,103485.827278079,24792.91,1,0.49705761883049493,0.5029423811695051,0.63136688138381,862.3818939839917,15522.874091711848,Glasses_BigData_1,31-40
2906,Cheerper,Support,55,35,27,8,56065.14881983283,19229.26212493085,3,0.0,1.0,0.0,467.2095734986069,8409.772322974924,Cheerper_Support_55,31-40
2907,Cheerper,Support,44,41,39,2,59985.64328941052,24792.91,2,0.09131287801045462,0.9086871219895454,0.2901537713734268,499.88036074508767,0.0,Cheerper_Support_44,41-50
2908,Pear,Design,38,40,37,3,87914.13054767718,16539.111033038243,3,0.6586245022247895,0.3413754977752105,0.7610500323479552,732.6177545639765,0.0,Pear_Design_38,31-40
2909,Cheerper,Support,76,30,22,9,40000.0,24792.91,2,0.0,1.0,0.1544764632712223,333.3333333333333,6000.0,Cheerper_Support_76,21-30
2910,Pear,Design,44,30,22,5,56071.60615727343,24792.91,1,0.2399695563698253,0.7600304436301747,0.7399366943454455,467.2633846439453,8410.740923591015,Pear_Design_44,21-30
2911,Cheerper,Support,40,45,38,6,40000.0,15921.91510812041,1,0.0,1.0,0.6486273343055997,333.3333333333333,6000.0,Cheerper_Support_40,41-50
2912,Cheerper,Support,80,44,40,4,40000.0,16308.90795228488,2,0.0505260976102716,0.9494739023897284,0.6567696583395081,333.3333333333333,6000.0,Cheerper_Support_80,41-50
2913,Cheerper,Support,26,40,34,6,55083.071057033885,23708.102236050647,1,0.005867999115799605,0.9941320008842004,0.2869294812334328,459.02559214194906,8262.460658555083,Cheerper_Support_26,31-40
2914,Glasses,Design,71,44,42,2,99713.03650254763,13152.464973770268,4,1.0,0.0,0.0609612650574328,830.9419708545637,0.0,Glasses_Design_71,41-50
2915,Cheerper,BigData,10,30,22,9,65307.17955599405,20846.299028017434,2,0.18214056953037527,0.8178594304696247,0.0,544.2264962999504,9796.076933399107,Cheerper_BigData_10,21-30
2916,Cheerper,BigData,44,35,33,2,67086.71369042504,22872.360619998937,2,0.3313782252097095,0.6686217747902905,0.3169809125073483,559.0559474202087,0.0,Cheerper_BigData_44,31-40
2917,Pear,Design,6,35,30,5,78531.89683415812,22169.7169873239,1,0.9638851870162292,0.0361148129837708,1.0,654.4324736179843,11779.784525123718,Pear_Design_6,31-40
2918,Glasses,Search Engine,40,46,40,7,81645.23773170973,18325.593709094886,3,0.2716479533482219,0.7283520466517781,0.0499742041326867,680.376981097581,12246.785659756459,Glasses_Search Engine_40,41-50
2919,Glasses,Design,35,36,28,8,66775.98145940148,17976.98499755753,1,0.7374017254043244,0.2625982745956756,0.6366645993094087,556.466512161679,10016.39721891022,Glasses_Design_35,31-40
2920,Cheerper,BigData,1,36,29,8,111570.49552193724,21395.58590138934,2,0.7400846320816491,0.2599153679183509,0.0,929.754129349477,16735.574328290586,Cheerper_BigData_1,31-40
2921,Glasses,Search Engine,46,41,37,4,67607.54435535563,23894.23865558308,1,0.3505850642575514,0.6494149357424486,0.4816272816414977,563.3962029612969,10141.131653303344,Glasses_Search Engine_46,41-50
2922,Glasses,AI,72,42,37,5,59220.2812759265,12474.398285971109,3,0.2120147964520532,0.7879852035479468,0.5981610271764053,493.5023439660542,8883.042191388975,Glasses_AI_72,41-50
2923,Cheerper,Search Engine,8,37,29,8,104740.46986572797,17201.78406167256,3,0.5166353699125381,0.4833646300874619,0.0792735839198154,872.8372488810664,15711.070479859194,Cheerper_Search Engine_8,31-40
2924,Glasses,Sales,1,30,22,9,153000.0,18800.75575944236,1,1.0,0.0,0.0,1275.0,22950.0,Glasses_Sales_1,21-30
2925,Glasses,Search Engine,14,48,44,3,127428.08355325925,21390.990041594985,1,0.6301627321831711,0.3698372678168289,0.1038309166734312,1061.9006962771605,19114.212532988888,Glasses_Search Engine_14,41-50
2926,Cheerper,Search Engine,10,37,28,8,86143.63776437241,15710.99849003299,3,0.3507341065998376,0.6492658934001624,0.0465989765039816,717.8636480364368,12921.545664655861,Cheerper_Search Engine_10,31-40
2927,Glasses,Search Engine,57,41,36,4,66960.96001257004,18173.749090497924,3,0.49783119225712336,0.5021688077428766,0.5603750506937649,558.0080001047503,10044.144001885505,Glasses_Search Engine_57,41-50
2928,Glasses,BigData,48,37,31,6,48606.7285119293,17458.693219031302,4,0.33195350740116214,0.6680464925988379,0.0982484458201017,405.0560709327442,7291.009276789395,Glasses_BigData_48,31-40
2929,Cheerper,Support,24,33,25,8,58701.58326610131,17013.267952799448,3,0.21045548816026793,0.7895445118397321,0.1559361431798588,489.1798605508443,8805.237489915196,Cheerper_Support_24,31-40
2930,Glasses,Search Engine,1,30,22,9,150802.09924383677,22406.496718467013,2,1.0,0.0,0.0,1256.6841603653065,22620.314886575514,Glasses_Search Engine_1,21-30
2931,Cheerper,BigData,32,30,22,8,64854.86735674444,17748.97985738155,2,0.0,1.0,0.0,540.4572279728703,9728.230103511665,Cheerper_BigData_32,21-30
2932,Cheerper,BigData,47,43,40,3,64955.76120606728,15547.400708386416,3,0.009031674316893001,0.990968325683107,0.2018736073826222,541.2980100505607,0.0,Cheerper_BigData_47,41-50
2933,Glasses,Search Engine,6,33,24,9,99790.25549558934,24792.91,1,0.08619957953169743,0.9138004204683026,0.0,831.5854624632447,14968.5383243384,Glasses_Search Engine_6,31-40
2934,Pear,Design,36,49,48,1,111291.09153282306,22034.86365047999,2,0.3206237419278418,0.6793762580721582,0.8525369477922571,927.4257627735255,0.0,Pear_Design_36,41-50
2935,Glasses,Search Engine,50,34,29,4,87617.35831625799,16592.869534691712,4,0.8113762219043659,0.18862377809563413,0.0,730.1446526354833,0.0,Glasses_Search Engine_50,31-40
2936,Glasses,Design,42,40,35,5,104606.34569668709,24792.91,1,0.8389395316046477,0.16106046839535226,0.0891443157464829,871.7195474723925,15690.951854503062,Glasses_Design_42,31-40
2937,Glasses,BigData,1,30,22,6,109673.52031095256,23000.083191404898,3,0.3827635963598386,0.6172364036401614,0.1772198988845499,913.9460025912714,16451.028046642885,Glasses_BigData_1,21-30
2938,Cheerper,Support,23,36,29,8,82247.78840463633,17915.366363027333,3,0.0,1.0,0.0,685.3982367053028,12337.16826069545,Cheerper_Support_23,31-40
2939,Glasses,Search Engine,59,39,39,1,54839.9165546962,21539.61539672324,3,0.6480895350963781,0.3519104649036219,0.8943110957498202,456.9993046224684,0.0,Glasses_Search Engine_59,31-40
2940,Cheerper,Search Engine,15,42,35,7,84396.45627789016,14625.248732840628,2,0.5637104470857841,0.4362895529142159,0.44502068982771,703.3038023157513,12659.468441683524,Cheerper_Search Engine_15,41-50
2941,Glasses,Design,1,36,31,5,146885.69525135125,24242.149827141257,1,1.0,0.0,0.2173899889976263,1224.0474604279273,22032.85428770269,Glasses_Design_1,31-40
2942,Glasses,AI,77,47,46,1,82650.4937435098,9000.0,5,0.5772659008645843,0.4227340991354157,0.1724314886254281,688.7541145292483,0.0,Glasses_AI_77,41-50
2943,Glasses,AI,59,45,46,1,75382.58643185685,12181.706304653437,4,0.165933604328525,0.834066395671475,0.9766944488684076,628.1882202654738,0.0,Glasses_AI_59,41-50
2944,Pear,Sales,15,33,28,5,120783.643584082,24331.75407021179,3,1.0,0.0,0.2081470112455037,1006.5303632006835,18117.5465376123,Pear_Sales_15,31-40
2945,Glasses,AI,1,40,40,1,111213.93903738604,24792.91,1,0.9974274778607399,0.0025725221392601,1.0,926.7828253115504,0.0,Glasses_AI_1,31-40
2946,Glasses,Search Engine,44,35,33,2,73775.97470650412,24086.93354376305,3,0.6971858945746433,0.3028141054253567,0.5753345791401852,614.7997892208676,0.0,Glasses_Search Engine_44,31-40
2947,Cheerper,Support,35,49,48,3,90053.23922316125,24792.91,2,0.41749916396866527,0.5825008360313347,0.4954072080175841,750.4436601930105,13507.985883474186,Cheerper_Support_35,41-50
2948,Glasses,AI,71,47,45,2,78722.56689292337,13914.747359022937,3,0.4071348146784965,0.5928651853215035,0.4455278817373619,656.0213907743614,0.0,Glasses_AI_71,41-50
2949,Pear,Design,2,30,22,8,111456.62923107715,15083.784531824997,4,1.0,0.0,0.0,928.8052435923097,16718.49438466157,Pear_Design_2,21-30
2950,Glasses,Search Engine,71,30,22,8,40000.0,19906.345458938675,2,0.0,1.0,0.0,333.3333333333333,6000.0,Glasses_Search Engine_71,21-30
2951,Pear,Sales,14,30,25,5,119099.04492459896,22106.384117459904,1,0.92247008927121,0.07752991072879001,0.4963972270381686,992.4920410383247,17864.856738689843,Pear_Sales_14,21-30
2952,Glasses,AI,5,37,31,6,123877.77094909814,15663.48087113902,3,0.7937997499142131,0.2062002500857869,0.0,1032.3147579091512,18581.66564236472,Glasses_AI_5,31-40
2953,Glasses,AI,9,40,34,6,94412.69972085123,16218.74348701707,2,0.5983154513805753,0.4016845486194247,0.6162964748591504,786.7724976737603,14161.904958127685,Glasses_AI_9,31-40
2954,Glasses,AI,12,35,28,7,87032.6295650939,14403.059898557673,3,0.3608878903295502,0.6391121096704497,0.4503903716754611,725.2719130424492,13054.894434764085,Glasses_AI_12,31-40
2955,Glasses,Design,33,32,25,7,71606.68535491732,22760.15865770078,1,0.5972339318834277,0.4027660681165723,0.4896626012201404,596.7223779576444,10741.002803237598,Glasses_Design_33,31-40
2956,Glasses,AI,48,43,41,3,112126.3327237176,15958.859337069787,2,0.8061794711324151,0.19382052886758494,0.0,934.38610603098,16818.94990855764,Glasses_AI_48,41-50
2957,Cheerper,Support,1,33,24,9,57015.9698806873,17928.629315992457,2,0.0,1.0,0.3104237725473539,475.1330823390608,8552.395482103095,Cheerper_Support_1,31-40
2958,Glasses,AI,1,30,22,9,107070.8798091752,21184.54380149543,1,0.3851918859494888,0.6148081140505113,0.3859244703917778,892.2573317431267,16060.631971376279,Glasses_AI_1,21-30
2959,Pear,Sales,16,49,48,1,120796.94764955388,21200.29021620536,1,0.3264604658262529,0.6735395341737471,0.9695652017119574,1006.6412304129491,0.0,Pear_Sales_16,41-50
2960,Cheerper,Support,26,37,37,1,89985.04341607104,9000.0,5,0.3897569991207569,0.6102430008792431,0.2580844777944264,749.875361800592,0.0,Cheerper_Support_26,31-40
2961,Glasses,Search Engine,49,49,48,1,80537.0450953086,18348.79546172592,2,0.5941196587680875,0.4058803412319125,0.8119228889526071,671.142042460905,0.0,Glasses_Search Engine_49,41-50
2962,Glasses,Search Engine,26,30,24,4,93668.23444959988,23990.233021753316,3,0.5811891815508001,0.4188108184491999,0.0938280825182094,780.5686204133325,14050.235167439982,Glasses_Search Engine_26,21-30
2963,Cheerper,Support,2,36,34,2,94865.56088391675,15711.287292663808,5,0.801531764024958,0.1984682359750421,0.6416531069964531,790.5463406993063,0.0,Cheerper_Support_2,31-40
2964,Glasses,Search Engine,73,30,24,5,40000.0,18886.46868420124,3,0.5781043653580097,0.4218956346419903,0.3695324944043981,333.3333333333333,6000.0,Glasses_Search Engine_73,21-30
2965,Pear,Sales,40,38,35,3,118141.48819664288,11562.67955887528,4,1.0,0.0,0.2500642058487877,984.5124016386908,0.0,Pear_Sales_40,31-40
2966,Cheerper,Support,14,34,24,9,62640.05065747735,16419.81079742257,3,0.0,1.0,0.0,522.0004221456446,9396.007598621603,Cheerper_Support_14,31-40
2967,Glasses,Search Engine,30,30,22,7,79266.19032895842,20706.11728062284,3,0.4885416783149258,0.5114583216850742,0.0618503509792885,660.5515860746535,11889.928549343762,Glasses_Search Engine_30,21-30
2968,Glasses,AI,1,43,40,2,109991.54405919986,23848.8508635368,2,0.1956372768600112,0.8043627231399888,0.687670549466757,916.5962004933323,0.0,Glasses_AI_1,41-50
2969,Pear,Sales,6,30,22,7,138163.25872894985,24037.718242376795,1,1.0,0.0,0.0,1151.3604894079156,20724.488809342478,Pear_Sales_6,21-30
2970,Cheerper,Support,65,34,28,7,40000.0,9000.0,5,0.0,1.0,0.0,333.3333333333333,6000.0,Cheerper_Support_65,31-40
2971,Cheerper,Support,1,30,22,9,93837.84912050216,12123.129252839242,4,0.0,1.0,0.0,781.9820760041847,14075.677368075323,Cheerper_Support_1,21-30
2972,Pear,Sales,23,36,35,1,100515.20876419844,24792.63909125248,2,0.4954387593339691,0.5045612406660309,0.8994260123683899,837.6267397016537,0.0,Pear_Sales_23,31-40
2973,Glasses,Design,4,32,24,8,107025.65171680738,16556.798313321713,2,0.59967388035072,0.40032611964928,0.0820110844393138,891.8804309733949,16053.847757521105,Glasses_Design_4,31-40
2974,Glasses,Search Engine,26,38,34,3,94591.22340137792,12556.497622440036,4,0.4457171299809151,0.5542828700190849,0.6658095337533844,788.2601950114827,0.0,Glasses_Search Engine_26,31-40
2975,Glasses,AI,21,36,33,3,79246.29493412295,12305.884616795476,5,0.2587598700883302,0.7412401299116698,0.922578065414062,660.3857911176914,0.0,Glasses_AI_21,31-40
2976,Pear,Sales,63,37,35,2,69395.09497096528,21729.8377266893,3,0.4639085760673978,0.5360914239326022,1.0,578.2924580913774,0.0,Pear_Sales_63,31-40
2977,Glasses,AI,24,39,37,2,122160.4129402018,16872.121951206835,2,0.4916710709293753,0.5083289290706248,0.0385439034590118,1018.0034411683483,0.0,Glasses_AI_24,31-40
2978,Glasses,BigData,56,35,32,4,40000.0,20181.83662001004,3,0.4210412194097579,0.5789587805902421,0.8210500115817957,333.3333333333333,6000.0,Glasses_BigData_56,31-40
2979,Cheerper,Support,14,37,32,5,94897.02305009095,24792.91,2,0.3370359595990873,0.6629640404009127,0.1445087302224956,790.8085254174247,14234.553457513643,Cheerper_Support_14,31-40
2980,Cheerper,Search Engine,80,49,48,3,64305.269152681125,19937.98316666664,2,0.33895025148477254,0.6610497485152275,0.377426250713872,535.8772429390094,9645.79037290217,Cheerper_Search Engine_80,41-50
2981,Pear,Design,15,33,30,3,119734.10121084118,15742.488799297018,3,0.8941174799399652,0.10588252006003485,0.0611903250813942,997.7841767570098,0.0,Pear_Design_15,31-40
2982,Pear,Sales,54,46,42,4,102450.7131959438,12797.9334247138,3,0.8681930874621506,0.13180691253784937,0.7560278911574552,853.7559432995317,15367.606979391569,Pear_Sales_54,41-50
2983,Glasses,Search Engine,75,43,43,1,65997.93459331333,9673.591886462911,5,0.3860901994799528,0.6139098005200472,0.707016740147539,549.9827882776111,0.0,Glasses_Search Engine_75,41-50
2984,Cheerper,Support,59,47,45,2,54202.52729557135,24792.91,1,0.010279052332118788,0.9897209476678812,0.5912767277769575,451.68772746309463,8130.379094335703,Cheerper_Support_59,41-50
2985,Glasses,Search Engine,47,39,34,5,69922.49071000243,14052.601619046054,3,0.5228234453283104,0.4771765546716896,0.404180446042577,582.6874225833536,10488.373606500363,Glasses_Search Engine_47,31-40
2986,Pear,Design,1,30,22,5,93055.34812445204,18300.653979865438,2,0.1171340226103814,0.8828659773896186,1.0,775.4612343704338,13958.302218667804,Pear_Design_1,21-30
2987,Glasses,AI,2,30,22,8,93971.80870611804,13283.376955863034,3,0.517172476927761,0.482827523072239,0.0518497938333745,783.098405884317,14095.771305917706,Glasses_AI_2,21-30
2988,Glasses,Search Engine,31,41,39,2,90656.75875479712,17679.624742537228,2,0.5050120178971125,0.4949879821028876,0.565781869528243,755.4729896233093,0.0,Glasses_Search Engine_31,41-50
2989,Glasses,Design,38,46,43,2,107089.61081820496,11780.051715434634,3,0.5202087561155982,0.47979124388440175,0.6553227624470106,892.4134234850413,0.0,Glasses_Design_38,41-50
2990,Pear,Sales,50,37,33,4,74647.51662137799,19734.812587500157,2,0.4788463506178452,0.5211536493821548,0.9509069238623732,622.0626385114832,11197.127493206697,Pear_Sales_50,31-40
